kms,vehicle_age,kms_per_year,horsepower_mid,engine_cc_mid,doors,cylinders,seating_capacity,brand,model,trim,fuel_type,body_type,steering_side,regional_specs,age_bucket,log_price
105000,7,15000.0,549.5,2249.5,4 door,4,4 Seater,Mercedes-Benz,CLA,CLA250,Petrol,Sedan,Left Hand,American Specs,7-10,10.819798284210286
85000,6,14166.666666666666,249.5,3749.5,4 door,6,5 Seater,Jeep,Gladiator,Sport,Petrol,Pick Up Truck,Left Hand,American Specs,4-6,11.225256725762891
162000,11,14727.272727272728,449.5,4000.0,2 door,8,4 Seater,Dodge,Challenger,R/T Plus,Petrol,Coupe,Left Hand,GCC Specs,10+,11.034905792929417
364000,15,24266.666666666668,449.5,3749.5,4 door,8,7 Seater,Nissan,Patrol,Nismo,Petrol,Crossover,Left Hand,GCC Specs,10+,10.66897865021924
115000,13,8846.153846153846,349.5,3749.5,4 door,6,5 Seater,Lincoln,MKX,Luxury,Petrol,SUV,Left Hand,GCC Specs,10+,10.203629181337648
164000,9,18222.222222222223,249.5,2249.5,4 door,4,4 Seater,Infiniti,QX30,Sport,Petrol,Crossover,Left Hand,GCC Specs,7-10,10.545367754151744
240000,17,14117.64705882353,149.5,2249.5,4 door,4,5 Seater,Nissan,Altima,SE,Petrol,Sedan,Left Hand,GCC Specs,10+,8.77971129020447
120000,13,9230.76923076923,49.5,3749.5,5+ doors,6,7 Seater,Mitsubishi,Pajero,GLS,Petrol,SUV,Left Hand,GCC Specs,10+,10.434145214930489
26583,3,8861.0,349.5,2749.5,5+ doors,6,5 Seater,Ford,Edge,ST,Petrol,SUV,Left Hand,GCC Specs,2-3,11.817472029092508
12000,2,6000.0,249.5,1249.5,4 door,4,5 Seater,Mercedes-Benz,A-Class,A 200,Petrol,Sedan,Left Hand,GCC Specs,2-3,11.8350162104899
170300,9,18922.222222222223,149.5,2749.5,4 door,4,6 Seater,Mitsubishi,Outlander,Standard,Petrol,SUV,Left Hand,GCC Specs,7-10,10.357774570341576
44965,9,4996.111111111111,649.5,4000.0,2 door,12,4 Seater,Aston Martin,DB11,Launch edition,Petrol,Coupe,Left Hand,GCC Specs,7-10,12.706847933442663
92000,4,23000.0,549.5,4000.0,5+ doors,8,5 Seater,Mercedes-Benz,G-Class,G 63 AMG,Petrol,SUV,Left Hand,GCC Specs,4-6,13.321215875492411
0,1,0.0,649.5,2249.5,5+ doors,4,7 Seater,BYD,Leopard 8,Flagship,Hybrid,SUV,Left Hand,Chinese Specs,0-1,12.273735966890268
247772,7,35396.0,249.5,2249.5,5+ doors,4,5 Seater,Ford,Edge,SE,Petrol,SUV,Left Hand,GCC Specs,7-10,10.515993929932415
39000,3,13000.0,449.5,4000.0,4 door,8,5 Seater,Dodge,Charger,Scat Pack,Petrol,Sedan,Left Hand,GCC Specs,2-3,12.278397958261774
214000,13,16461.53846153846,149.5,1749.5,5+ doors,3,5 Seater,MINI,Countryman,Cooper,Petrol,SUV,Left Hand,American Specs,10+,9.798182590890704
177786,10,17778.6,149.5,2249.5,4 door,4,5 Seater,Chevrolet,Malibu,LT,Petrol,Sedan,Left Hand,GCC Specs,7-10,9.679843876180236
36229,2,18114.5,349.5,2749.5,4 door,Unknown,5 Seater,Toyota,Rav 4,VXR Hybrid,Hybrid,SUV,Left Hand,GCC Specs,2-3,11.767575435251748
45133,5,9026.6,249.5,1749.5,5+ doors,4,5 Seater,Alfa Romeo,GIULIETTA,Veloce,Petrol,Hatchback,Left Hand,GCC Specs,4-6,10.713328286593352
11220,5,2244.0,749.5,,4 door,6,4 Seater,Porsche,Taycan,Turbo S,Electric,Sedan,Left Hand,GCC Specs,4-6,12.959846800844964
18000,3,6000.0,249.5,2249.5,5+ doors,4,5 Seater,Land Rover,Defender,110 SE (P300),Petrol,SUV,Left Hand,Other,2-3,12.425212191503038
173000,11,15727.272727272728,349.5,,4 door,4,Unknown,Lexus,LS-Series,Prestige LWB,Petrol,Sedan,Left Hand,Japanese Specs,10+,11.127277689932466
0,3,0.0,149.5,2249.5,4 door,4,5 Seater,Nissan,Navara,SE,Petrol,Pick Up Truck,Left Hand,Other,2-3,10.985309671896765
30676,5,6135.2,249.5,2249.5,4 door,4,5 Seater,Mercedes-Benz,CLA,CLA250,Petrol,Sedan,Left Hand,American Specs,4-6,11.338583982516496
148800,8,18600.0,249.5,2249.5,4 door,4,5 Seater,Land Rover,Range Rover Evoque,Dynamic,Petrol,SUV,Left Hand,GCC Specs,7-10,11.461642696843066
34000,2,17000.0,249.5,2249.5,4 door,6,5 Seater,Toyota,Hilux,DLX MID,Diesel,Pick Up Truck,Left Hand,GCC Specs,2-3,11.429543856031176
165000,12,13750.0,349.5,3749.5,4 door,6,5 Seater,Chrysler,300C,Platinum,Petrol,Sedan,Left Hand,GCC Specs,10+,10.203629181337648
254000,10,25400.0,149.5,2249.5,5+ doors,4,4 Seater,Nissan,Altima,SR,Petrol,Sedan,Left Hand,American Specs,7-10,9.770013301136158
15335,6,2555.833333333333,449.5,3749.5,2 door,6,2 Seater,Porsche,Cayman,GT4,Petrol,Coupe,Left Hand,GCC Specs,4-6,12.948012371209098
29500,7,4214.285714285715,749.5,4000.0,2 door,8,2 Seater,McLaren,720S,Other,Petrol,Coupe,Left Hand,GCC Specs,7-10,13.457407451830088
0,0,0.0,249.5,2249.5,4 door,4,5 Seater,Mercedes-Benz,GLC,GLC 300,Petrol,SUV,Left Hand,Canadian Specs,0-1,12.53897064502647
47000,23,2043.4782608695648,649.5,,2 door,12,2 Seater,Lamborghini,Murcielago,Other,Petrol,Coupe,Left Hand,Other,10+,14.214287349062356
118000,5,23600.0,349.5,4000.0,5+ doors,8,7 Seater,Cadillac,Escalade,ESV Premium Luxury,Petrol,Unknown,Left Hand,GCC Specs,4-6,12.128116509451258
165200,4,41300.0,149.5,2249.5,5+ doors,4,7 Seater,GAC,GN8,320T,Petrol,Van,Left Hand,GCC Specs,4-6,10.819778284410283
120000,5,24000.0,349.5,3749.5,4 door,6,5 Seater,Nissan,Patrol Safari,Super Safari,Petrol,SUV,Left Hand,GCC Specs,4-6,11.775297421715829
128000,8,16000.0,149.5,2749.5,4 door,Unknown,5 Seater,Nissan,X-Trail,4WD,Petrol,SUV,Left Hand,GCC Specs,7-10,10.778977123006351
68769,3,22923.0,149.5,1749.5,4 door,4,5 Seater,Toyota,Corolla Cross,XL,Petrol,Crossover,Left Hand,GCC Specs,2-3,11.223922520551032
329000,17,19352.941176470587,149.5,2749.5,2 door,4,5 Seater,Toyota,Prado,GX Basic,Petrol,SUV,Left Hand,GCC Specs,10+,10.305647203635566
38000,4,9500.0,149.5,1749.5,4 door,4,5 Seater,Nissan,Sunny,SE,Petrol,Sedan,Left Hand,GCC Specs,4-6,10.236417809461043
64583,6,10763.833333333334,249.5,2249.5,4 door,4,5 Seater,Mercedes-Benz,E-Class,E 300,Petrol,Sedan,Left Hand,GCC Specs,4-6,11.849404844423074
236197,54,4374.018518518518,249.5,3249.5,2 door,8,2 Seater,Mercedes-Benz,SL-Class,SL 350,Petrol,Soft Top Convertible,Left Hand,American Specs,10+,10.933124826700707
151250,11,13750.0,449.5,4000.0,5+ doors,8,5 Seater,BMW,X5,xDrive50i Luxury-Line,Petrol,SUV,Left Hand,GCC Specs,10+,11.141876276228
68000,4,17000.0,349.5,3249.5,4 door,6,5 Seater,BMW,X5,xDrive40i M Sport,Petrol,SUV,Left Hand,GCC Specs,4-6,12.301382825334498
113000,12,9416.666666666666,549.5,4000.0,4 door,8,5 Seater,Porsche,Cayenne,GTS,Petrol,SUV,Left Hand,GCC Specs,10+,11.277215789596893
200000,9,22222.222222222223,149.5,1749.5,5+ doors,4,5 Seater,Nissan,Sentra,S,Petrol,Sedan,Left Hand,GCC Specs,7-10,10.085850775128716
188000,16,11750.0,249.5,3749.5,2 door,6,4 Seater,Mercedes-Benz,E-Class,E 350,Petrol,Coupe,Left Hand,American Specs,10+,9.898525260706313
230000,20,11500.0,149.5,2249.5,4 door,4,5 Seater,Toyota,Camry,Grande,Petrol,Sedan,Left Hand,Other,10+,9.210440366976515
165000,10,16500.0,249.5,2249.5,4 door,4,5 Seater,Audi,A6,35 TFSI,Petrol,Sedan,Left Hand,GCC Specs,7-10,10.448743588106623
147000,9,16333.333333333334,249.5,2249.5,4 door,4,5 Seater,Porsche,Macan,Standard,Petrol,SUV,Left Hand,GCC Specs,7-10,11.225256725762891
89000,8,11125.0,349.5,3249.5,4 door,6,7 Seater,Land Rover,Discovery,HSE,Petrol,SUV,Left Hand,GCC Specs,7-10,11.40646434386837
73000,6,12166.666666666666,649.5,4000.0,4 door,8,5 Seater,Mercedes-Benz,G-Class,G 63 AMG,Petrol,SUV,Left Hand,Japanese Specs,4-6,13.017005083966255
113000,10,11300.0,449.5,4000.0,4 door,8,5 Seater,Land Rover,Range Rover Sport,Supercharged Autobiography Ultimate Edition,Petrol,SUV,Left Hand,GCC Specs,7-10,11.767575435251748
70000,7,10000.0,449.5,3249.5,4 door,8,5 Seater,Toyota,Tundra,SR5,Petrol,Pick Up Truck,Left Hand,American Specs,7-10,11.561725152903833
128000,16,8000.0,249.5,3749.5,2 door,6,4 Seater,Ford,Mustang,Other,Petrol,Sports Car,Left Hand,American Specs,10+,9.798182590890704
33000,2,16500.0,249.5,1749.5,4 door,4,5 Seater,Toyota,Yaris,Other,Petrol,Sedan,Left Hand,GCC Specs,2-3,10.799595985047786
196000,7,28000.0,349.5,3249.5,4 door,6,4 Seater,Land Rover,Range Rover Sport,HSE S,Petrol,SUV,Left Hand,American Specs,7-10,11.461642696843066
132463,7,18923.285714285717,49.5,1249.5,4 door,3,5 Seater,Mitsubishi,Attrage,GLX,Petrol,Sedan,Left Hand,GCC Specs,7-10,9.90353755128617
105000,19,5526.315789473684,249.5,3249.5,4 door,6,5 Seater,Mercedes-Benz,E-Class,E 350,Petrol,Sedan,Left Hand,Japanese Specs,10+,9.852246888342531
89356,7,12765.142857142857,49.5,1249.5,4 door,4,5 Seater,Kia,Rio,EX,Petrol,Sedan,Left Hand,GCC Specs,7-10,10.085850775128716
235000,10,23500.0,149.5,1749.5,4 door,4,5 Seater,Hyundai,Accent,GL,Petrol,Sedan,Left Hand,GCC Specs,7-10,9.825580063659602
177000,15,11800.0,449.5,3249.5,2 door,6,4 Seater,Chevrolet,Camaro,RS,Petrol,Coupe,Left Hand,GCC Specs,10+,9.952325334619427
43816,10,4381.6,649.5,4000.0,2 door,12,4 Seater,Mercedes-Benz,S-Class,S 65 AMG,Petrol,Coupe,Left Hand,American Specs,7-10,12.48748510496836
0,1,0.0,249.5,1749.5,4 door,4,8 Seater,Kia,Carnival,Other,Petrol,Van,Left Hand,Other,0-1,11.849404844423074
70000,5,14000.0,549.5,3749.5,5+ doors,8,5 Seater,Mercedes-Benz,G-Class,G 63 AMG,Petrol,SUV,Left Hand,GCC Specs,4-6,13.102162710901052
10000,2,5000.0,649.5,3749.5,2 door,6,4 Seater,Porsche,Carrera / 911,Turbo S,Petrol,Coupe,Left Hand,GCC Specs,2-3,13.779884416590017
230000,18,12777.777777777776,,2749.5,5+ doors,4,8+ Seater,Peugeot,2008,Other,Diesel,Van,Left Hand,Korean Specs,10+,9.798182590890704
25000,7,3571.428571428572,449.5,4000.0,2 door,8,4 Seater,BMW,8-Series,M850i xDrive Gran Coupe,Petrol,Sedan,Left Hand,European Specs,7-10,11.951186847493476
1000,4,250.0,249.5,2249.5,4 door,4,5 Seater,Nissan,Altima,SV,Petrol,Sedan,Left Hand,American Specs,4-6,10.736396675471232
89067,7,12723.857142857143,249.5,3749.5,5+ doors,6,8 Seater,Dodge,Durango,GT,Petrol,SUV,Left Hand,GCC Specs,7-10,11.002116507732016
5000,3,1666.6666666666667,449.5,,4 door,Unknown,5 Seater,Mercedes-Benz,EQE,500 4MATIC,Electric,SUV,Left Hand,GCC Specs,2-3,12.468440756144114
210000,15,14000.0,249.5,2249.5,4 door,6,7 Seater,Toyota,Highlander,Limited,Petrol,SUV,Left Hand,American Specs,10+,10.55843949396453
76000,9,8444.444444444445,249.5,2249.5,4 door,4,5 Seater,Mercedes-Benz,E-Class,E 300,Petrol,Sedan,Left Hand,GCC Specs,7-10,11.599112335481124
106000,4,26500.0,149.5,1249.5,4 door,3,5 Seater,Citroen,C4,Shine Plus,Petrol,SUV,Left Hand,GCC Specs,4-6,10.819598268208338
70552,6,11758.666666666666,349.5,249.5,4 door,Unknown,5 Seater,Tesla,Model 3,Standard Plus,Electric,Sedan,Left Hand,GCC Specs,4-6,11.277215789596893
57000,5,11400.0,349.5,2249.5,5+ doors,4,5 Seater,Cadillac,CT5,Premium Luxury,Petrol,Sedan,Left Hand,Canadian Specs,4-6,11.326607934898927
158000,10,15800.0,249.5,2249.5,4 door,4,5 Seater,Kia,Sportage,EX,Petrol,SUV,Left Hand,Korean Specs,7-10,10.106469212026385
112177,8,14022.125,149.5,1749.5,4 door,4,5 Seater,Nissan,Sunny,Base,Petrol,Sedan,Left Hand,GCC Specs,7-10,9.648659816955297
120000,7,17142.85714285714,249.5,2249.5,4 door,4,5 Seater,Lexus,ES-Series,Other,Hybrid,Sedan,Left Hand,GCC Specs,7-10,10.778977123006351
164000,9,18222.222222222223,149.5,1749.5,5+ doors,4,5 Seater,Chevrolet,Trax,LTZ,Petrol,Crossover,Left Hand,GCC Specs,7-10,10.239995502805316
64733,5,12946.6,349.5,3249.5,5+ doors,6,5 Seater,Lexus,RX-Series,F Sport,Petrol,SUV,Left Hand,American Specs,4-6,11.561725152903833
70000,6,11666.666666666666,349.5,4000.0,4 door,6,7 Seater,Nissan,Patrol Safari,Super Safari,Petrol,SUV,Left Hand,GCC Specs,4-6,11.951186847493476
64497,2,32248.5,249.5,2249.5,4 door,4,7 Seater,MG,RX8,Black Edition,Petrol,SUV,Left Hand,GCC Specs,2-3,11.33857207782545
86000,6,14333.333333333334,149.5,249.5,5+ doors,4,5 Seater,Hyundai,Santa Fe,SEL,Petrol,SUV,Left Hand,American Specs,4-6,10.62135173563291
0,1,0.0,249.5,2249.5,2 door,4,8+ Seater,Hyundai,Staria,Comfort,Diesel,Van,Left Hand,Korean Specs,0-1,11.537627833610571
229633,8,28704.125,349.5,3249.5,5+ doors,6,5 Seater,Land Rover,Range Rover Sport,HSE,Petrol,SUV,Left Hand,GCC Specs,7-10,11.652696102959752
150000,11,13636.363636363636,249.5,3249.5,4 door,6,6 Seater,Lincoln,MKT,Ecoboost,Petrol,Crossover,Left Hand,GCC Specs,10+,9.90353755128617
1032,2,516.0,349.5,2249.5,5+ doors,4,5 Seater,Mercedes-Benz,GLB,GLB 35 AMG 4MATIC,Petrol,SUV,Left Hand,GCC Specs,2-3,12.425212191503038
41102,4,10275.5,549.5,4000.0,5+ doors,8,5 Seater,Mercedes-Benz,G-Class,G 63 AMG,Petrol,SUV,Left Hand,European Specs,4-6,13.286183160425152
190000,15,12666.666666666666,249.5,3249.5,4 door,6,5 Seater,Lexus,ES-Series,ES 350,Petrol,Sedan,Left Hand,Japanese Specs,10+,10.12667110305036
190400,10,19040.0,349.5,2249.5,5+ doors,4,5 Seater,Nissan,Rogue,SV,Petrol,SUV,Left Hand,American Specs,7-10,10.184937747111393
142006,8,17750.75,249.5,2249.5,5+ doors,4,7 Seater,Volvo,XC90,T6 Momentum,Petrol,SUV,Left Hand,GCC Specs,7-10,11.000448478455008
220000,14,15714.285714285714,249.5,2249.5,4 door,4,5 Seater,Mazda,6,Standard,Petrol,Sedan,Left Hand,GCC Specs,10+,9.510519035757246
22468,2,11234.0,149.5,1749.5,4 door,4,7 Seater,Skoda,Kodiaq,Sport Line,Petrol,SUV,Left Hand,GCC Specs,2-3,11.766023856597409
0,1,0.0,549.5,1249.5,5+ doors,4,6 Seater,Rox,01,VIP,Hybrid,SUV,Left Hand,Chinese Specs,0-1,12.180759965737863
145000,6,24166.666666666668,449.5,4000.0,5+ doors,8,7 Seater,Lexus,LX-Series,LX 570 Signature,Petrol,SUV,Left Hand,GCC Specs,4-6,12.660331092405906
8000,4,2000.0,549.5,749.5,2 door,10,2 Seater,Lamborghini,Huracan,Evo LP640-4,Petrol,Sports Car,Left Hand,European Specs,4-6,13.639967177343744
72000,10,7200.0,549.5,4000.0,2 door,8,2 Seater,Mercedes-Benz,AMG,AMG-GT S,Petrol,Coupe,Left Hand,GCC Specs,7-10,12.34148164933907
24000,2,12000.0,249.5,2249.5,4 door,4,7 Seater,Ford,Everest,Limited,Petrol,SUV,Left Hand,GCC Specs,2-3,11.842236406331557
77000,7,11000.0,649.5,4000.0,5+ doors,8,5 Seater,Lamborghini,Urus,Other,Petrol,SUV,Left Hand,GCC Specs,7-10,13.3374763699232
47942,3,15980.666666666666,249.5,2249.5,4 door,4,7 Seater,Mercedes-Benz,V-Class,V 250,Petrol,Van,Left Hand,GCC Specs,2-3,12.608202196848836
17000,3,5666.666666666667,749.5,4000.0,4 door,8,5 Seater,Dodge,Charger,SRT8 Hellcat,Petrol,Sedan,Left Hand,GCC Specs,2-3,12.691580461311874
40100,3,13366.666666666666,449.5,3749.5,5+ doors,6,7 Seater,Nissan,Patrol,LE Platinum,Petrol,SUV,Left Hand,GCC Specs,2-3,11.964007453736912
12000,1,12000.0,249.5,2249.5,2 door,4,4 Seater,MINI,Cooper,John Cooper Works,Petrol,Hatchback,Left Hand,GCC Specs,0-1,11.842229212112828
116000,8,14500.0,349.5,2249.5,4 door,4,5 Seater,Audi,S3,Other,Petrol,Sedan,Left Hand,GCC Specs,7-10,11.27720313144916
78000,3,26000.0,349.5,3749.5,5+ doors,6,5 Seater,Genesis,GV80,Royal,Petrol,SUV,Left Hand,GCC Specs,2-3,12.204826869873813
56111,2,28055.5,149.5,2249.5,5+ doors,4,7 Seater,Mercedes-Benz,V-Class,V 250,Diesel,Van,Left Hand,GCC Specs,2-3,12.896719202134523
600000,19,31578.947368421053,149.5,2749.5,4 door,4,5 Seater,Nissan,Altima,S,Petrol,Sedan,Left Hand,American Specs,10+,8.699681400989514
130000,11,11818.181818181818,249.5,3249.5,4 door,6,5 Seater,Ford,Taurus,SE,Petrol,Sedan,Left Hand,American Specs,10+,9.99884318585288
103000,5,20600.0,249.5,4000.0,5+ doors,6,5 Seater,Toyota,FJ Cruiser,GXR,Petrol,SUV,Left Hand,GCC Specs,4-6,11.678448377988165
0,1,0.0,649.5,3749.5,5+ doors,8,5 Seater,Mercedes-Benz,G-Class Brabus,G 800 Widestar,Petrol,SUV,Left Hand,Japanese Specs,0-1,13.955273369904273
15000,3,5000.0,349.5,2249.5,4 door,4,5 Seater,Maserati,Levante,GT Hybrid,Petrol,SUV,Left Hand,GCC Specs,2-3,12.206072645530174
36902,3,12300.666666666666,249.5,3749.5,5+ doors,6,7 Seater,Dodge,Durango,GT,Petrol,SUV,Left Hand,GCC Specs,2-3,11.767575435251748
60000,10,6000.0,149.5,2249.5,4 door,4,5 Seater,Land Rover,Range Rover Evoque,Dynamic,Petrol,Crossover,Left Hand,GCC Specs,7-10,11.050905878263569
91000,19,4789.473684210527,649.5,4000.0,4 door,12,4 Seater,Mercedes-Benz,S-Class,S 65 AMG,Petrol,Sedan,Left Hand,Japanese Specs,10+,11.661354090741
77439,7,11062.714285714286,149.5,2249.5,4 door,4,5 Seater,Mercedes-Benz,C-Class,C200,Petrol,Sedan,Left Hand,GCC Specs,7-10,11.461642696843066
82000,6,13666.666666666666,649.5,4000.0,2 door,10,2 Seater,Lamborghini,Huracan,EVO Coupe,Petrol,Coupe,Left Hand,GCC Specs,4-6,13.353476685668044
143000,8,17875.0,149.5,2249.5,5+ doors,4,5 Seater,Land Rover,Discovery Sport,HSE,Petrol,SUV,Left Hand,GCC Specs,7-10,10.896757843893464
38000,3,12666.666666666666,449.5,4000.0,2 door,8,4 Seater,Chevrolet,Camaro,SS,Petrol,Soft Top Convertible,Left Hand,American Specs,2-3,11.652696102959752
190000,13,14615.384615384615,249.5,3249.5,4 door,6,7 Seater,Ford,Explorer,Limited,Petrol,SUV,Left Hand,Korean Specs,10+,10.239995502805316
102210,5,20442.0,249.5,2249.5,5+ doors,4,5 Seater,Porsche,Macan,Standard,Petrol,SUV,Left Hand,GCC Specs,4-6,11.98168457011701
82000,3,27333.33333333333,249.5,4000.0,2 door,6,4 Seater,Nissan,Patrol Safari,Super Safari,Petrol,SUV,Left Hand,GCC Specs,2-3,12.128116509451258
8225,2,4112.5,649.5,3749.5,2 door,8,4 Seater,Ferrari,Roma,Standard,Petrol,Coupe,Left Hand,European Specs,2-3,13.863348840666829
142200,7,20314.285714285717,549.5,4000.0,2 door,8,4 Seater,BMW,8-Series,M850i xDrive,Petrol,Coupe,Left Hand,GCC Specs,7-10,12.043500773454497
81172,3,27057.33333333333,449.5,3249.5,5+ doors,6,8 Seater,Land Rover,Defender,130 HSE,Petrol,SUV,Left Hand,GCC Specs,2-3,12.577636201962656
135000,7,19285.714285714286,549.5,3749.5,4 door,8,5 Seater,Porsche,Cayenne,Turbo,Petrol,SUV,Left Hand,GCC Specs,7-10,12.296831574998258
140000,6,23333.33333333333,249.5,2749.5,3 door,4,2 Seater,Nissan,Urvan,Standard,Petrol,Van,Left Hand,GCC Specs,4-6,10.645448706505872
167313,14,11950.92857142857,149.5,1749.5,4 door,4,5 Seater,Kia,K5,Other,Petrol,Sedan,Left Hand,Korean Specs,10+,9.770013301136158
20000,3,6666.666666666667,649.5,4000.0,4 door,12,4 Seater,Rolls-Royce,Cullinan,Silver Badge VIP Edition,Petrol,SUV,Left Hand,European Specs,2-3,14.045829107307345
11133,3,3711.0,649.5,4000.0,4 door,8,5 Seater,Mercedes-Benz,E-Class,E 63 AMG,Petrol,Sedan,Left Hand,Japanese Specs,2-3,13.038766527911386
193000,12,16083.333333333334,349.5,4000.0,5+ doors,8,8 Seater,Ford,Expedition,Other,Petrol,SUV,Left Hand,GCC Specs,10+,10.203629181337648
0,3,0.0,449.5,4000.0,4 door,8,7 Seater,Infiniti,QX80,Sensory,Petrol,SUV,Left Hand,American Specs,2-3,12.345404060459082
8000,1,8000.0,449.5,3249.5,4 door,6,7 Seater,Lincoln,Aviator,Reserve,Petrol,SUV,Left Hand,GCC Specs,0-1,12.502466658583977
220000,19,11578.947368421052,249.5,3249.5,4 door,4,7 Seater,Toyota,Prado,VX MID,Petrol,SUV,Left Hand,GCC Specs,10+,10.25769445336048
87855,6,14642.5,349.5,3249.5,5+ doors,6,7 Seater,Mercedes-Benz,GLS-Class,GLS 450,Petrol,SUV,Left Hand,GCC Specs,4-6,12.301160073254367
10,1,10.0,549.5,,4 door,Unknown,5 Seater,Mercedes-Benz,G-Class,G 580,Electric,SUV,Left Hand,Japanese Specs,0-1,13.161586013632684
800,1,800.0,249.5,2749.5,4 door,4,5 Seater,Porsche,Taycan,Standard,Hybrid,Sedan,Left Hand,GCC Specs,0-1,12.936036208848488
103000,7,14714.285714285714,349.5,2749.5,4 door,6,5 Seater,Mercedes-Benz,CLS-Class,CLS 450 4Matic,Petrol,Sedan,Left Hand,American Specs,7-10,11.736077016252436
194248,10,19424.8,249.5,2249.5,5+ doors,4,5 Seater,BMW,X3,Xdrive28i,Petrol,SUV,Left Hand,GCC Specs,7-10,10.515993929932415
93000,5,18600.0,449.5,4000.0,5+ doors,8,4 Seater,Dodge,Charger,SRT 392,Petrol,Sedan,Left Hand,GCC Specs,4-6,11.827743504053696
250000,11,22727.272727272728,149.5,2249.5,4 door,4,5 Seater,Kia,Optima,LX,Petrol,Sedan,Left Hand,American Specs,10+,9.798182590890704
25,1,25.0,149.5,2249.5,4 door,4,5 Seater,BMW,3-Series,325i,Petrol,Sedan,Left Hand,Other,0-1,11.884495917930655
5,2,2.5,449.5,4000.0,4 door,8,5 Seater,Jeep,Wrangler Unlimited,Rubicon 392,Petrol,SUV,Left Hand,GCC Specs,2-3,12.821258284620408
28860,2,14430.0,249.5,2249.5,5+ doors,4,5 Seater,Volvo,XC60,B5 Ultimate Black Edition,Petrol,SUV,Left Hand,GCC Specs,2-3,11.91170829631447
139204,9,15467.111111111111,149.5,2249.5,4 door,4,5 Seater,Honda,Civic,EXi,Petrol,Sedan,Left Hand,GCC Specs,7-10,10.54510456855174
137000,10,13700.0,49.5,1249.5,4 door,4,5 Seater,Nissan,Sunny,S,Petrol,Sedan,Left Hand,GCC Specs,7-10,9.711176264112805
77000,8,9625.0,349.5,3249.5,4 door,6,4 Seater,Kia,Stinger,GT (3.3 L),Petrol,Sedan,Left Hand,American Specs,7-10,10.985309671896765
110000,9,12222.222222222224,549.5,4000.0,5+ doors,8,5 Seater,Mercedes-Benz,G-Class,G 63 AMG,Petrol,SUV,Left Hand,GCC Specs,7-10,12.323860125621126
55000,4,13750.0,349.5,249.5,5+ doors,Unknown,5 Seater,Tesla,Model Y,Long Range,Electric,SUV,Left Hand,GCC Specs,4-6,11.559341384278197
65000,2,32500.0,149.5,1749.5,4 door,4,5 Seater,Toyota,Corolla Cross,LE,Petrol,Crossover,Left Hand,GCC Specs,2-3,11.002116507732016
214000,13,16461.53846153846,249.5,3749.5,4 door,6,5 Seater,Lincoln,MKX,Other,Petrol,SUV,Left Hand,GCC Specs,10+,8.987321812850125
27950,2,13975.0,649.5,4000.0,4 door,8,5 Seater,BMW,X5,X5M Competition,Petrol,SUV,Left Hand,GCC Specs,2-3,13.079457964073546
54902,6,9150.333333333334,149.5,1749.5,4 door,4,5 Seater,Nissan,Rogue,Sport,Petrol,SUV,Left Hand,American Specs,4-6,10.809748150372926
2000,1,2000.0,749.5,4000.0,4 door,12,4 Seater,Ferrari,Purosangue,Other,Petrol,SUV,Left Hand,GCC Specs,0-1,14.770637698386924
15875,3,5291.666666666667,,249.5,4 door,Unknown,5 Seater,Tesla,Model S,Plaid,Electric,Sedan,Left Hand,GCC Specs,2-3,12.429220196836384
45000,3,15000.0,149.5,2749.5,5+ doors,4,5 Seater,Hyundai,Tucson,SEL,Petrol,SUV,Left Hand,American Specs,2-3,11.127277689932466
87000,4,21750.0,149.5,2249.5,4 door,4,7 Seater,Mitsubishi,Outlander,GLS,Petrol,SUV,Left Hand,GCC Specs,4-6,10.968198289528557
191000,9,21222.222222222223,249.5,3749.5,4 door,6,5 Seater,Lexus,IS-Series,300,Petrol,Sedan,Left Hand,American Specs,7-10,10.5713425658087
198000,18,11000.0,349.5,3249.5,4 door,6,5 Seater,Porsche,Cayenne,Other,Petrol,SUV,Left Hand,European Specs,10+,9.770013301136158
95000,17,5588.235294117647,449.5,3749.5,2 door,6,4 Seater,Porsche,Carrera / 911,Carrera S,Petrol,Coupe,Left Hand,GCC Specs,10+,12.08391066125752
65000,8,8125.0,249.5,2249.5,4 door,4,5 Seater,Land Rover,Range Rover Velar,R-Dynamic HSE,Petrol,Sedan,Left Hand,American Specs,7-10,11.39640288460621
100000,4,25000.0,149.5,1249.5,4 door,4,5 Seater,GAC,GS3,Turbo,Petrol,SUV,Left Hand,GCC Specs,4-6,10.505094936455558
19000,3,6333.333333333333,349.5,2749.5,4 door,6,5 Seater,Ford,Edge,ST,Petrol,SUV,Left Hand,GCC Specs,2-3,11.813030057420567
3300,2,1650.0,849.5,3749.5,2 door,8,4 Seater,Mercedes-Benz,SL-Class,SL 63 AMG,Petrol,Soft Top Convertible,Left Hand,Japanese Specs,2-3,13.26212705890841
199645,12,16637.083333333332,249.5,3249.5,4 door,6,5 Seater,Audi,Q5,40 TFSI quattro,Petrol,SUV,Left Hand,Other,10+,10.292179440058462
182000,11,16545.454545454544,149.5,1749.5,4 door,4,5 Seater,Mitsubishi,Lancer EX,GLX,Petrol,Sedan,Left Hand,GCC Specs,10+,9.928228944424577
1000,3,333.3333333333333,649.5,4000.0,4 door,12,4 Seater,Rolls-Royce,Cullinan,Black Badge,Petrol,SUV,Left Hand,European Specs,2-3,14.731401609977071
