brand,model,kms,trim,doors,fuel_type,cylinders,body_type,seating_capacity,steering_side,regional_specs,vehicle_age,horsepower_mid,engine_cc_mid,kms_per_year,age_bucket,price_aed
Lexus,IS-Series,190000,IS 250 Full Option,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,14,249.5,2249.5,13571.42857142857,10+,20000.0
Lexus,ES-Series,120000,Other,4 door,Hybrid,4,Sedan,5 Seater,Left Hand,GCC Specs,7,249.5,2249.5,17142.85714285714,7-10,48000.0
Lexus,UX 200,76000,F Sport Platinum,4 door,Petrol,4,SUV,5 Seater,Left Hand,Japanese Specs,5,149.5,2249.5,15200.0,4-6,83000.0
Lexus,IS-Series,116230,300,4 door,Hybrid,4,Sedan,5 Seater,Left Hand,Japanese Specs,12,149.5,2249.5,9685.833333333334,10+,34000.0
Lexus,LS-Series,227000,Ottoman LWB,4 door,Petrol,8,Sedan,5 Seater,Left Hand,GCC Specs,11,349.5,4000.0,20636.36363636364,10+,95000.0
Lexus,GS-Series,175000,Full Option,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,12,249.5,2749.5,14583.333333333334,10+,38000.0
Lexus,ES-Series,190000,ES 350,4 door,Petrol,6,Sedan,5 Seater,Left Hand,Japanese Specs,15,249.5,3249.5,12666.666666666666,10+,25000.0
Lexus,RX-Series,17000,Other,4 door,Petrol,4,SUV,5 Seater,Left Hand,Other,2,249.5,2749.5,8500.0,2-3,168000.0
Lexus,IS-Series,206000,350,4 door,Petrol,6,Sedan,4 Seater,Left Hand,GCC Specs,10,349.5,3249.5,20600.0,7-10,48000.0
Lexus,RC F,86498,Sport,2 door,Petrol,6,Coupe,4 Seater,Left Hand,American Specs,5,349.5,3749.5,17299.6,4-6,73000.0
Lexus,LX-Series,280000,LX 570 Base,5+ doors,Petrol,8,Other,7 Seater,Left Hand,GCC Specs,14,349.5,4000.0,20000.0,10+,108000.0
Lexus,UX 200,99780,Premier,5+ doors,Petrol,4,Crossover,5 Seater,Left Hand,American Specs,7,149.5,1749.5,14254.285714285714,7-10,62000.0
Lexus,LX-Series,175632,LX 570 Base,5+ doors,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,16,549.5,3749.5,10977.0,10+,69900.0
Lexus,RX-Series,192701,RX 350 Full Option,4 door,Petrol,6,SUV,5 Seater,Left Hand,American Specs,13,249.5,2249.5,14823.153846153846,10+,36000.0
Lexus,NX-Series,97254,NX 300,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,7,149.5,2249.5,13893.42857142857,7-10,78500.0
Lexus,IS-Series,146000,300,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,9,249.5,3749.5,16222.222222222224,7-10,43000.0
Lexus,LM 350h,0,Other,4 door,Hybrid,4,Van,4 Seater,Left Hand,Other,1,249.5,2249.5,0.0,0-1,550000.0
Lexus,GS-Series,500000,Other,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,19,349.5,3749.5,26315.78947368421,10+,17000.0
Lexus,GS-Series,250000,Full Option,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,22,249.5,4000.0,11363.636363636364,10+,5850.0
Lexus,ES-Series,500000,Other,4 door,Petrol,6,Sedan,5 Seater,Left Hand,Japanese Specs,24,,2249.5,20833.33333333333,10+,7500.0
Lexus,ES-Series,160000,ES 350 Luxury,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,11,249.5,3249.5,14545.454545454546,10+,33000.0
Lexus,LS-Series,100000,Full Option (short),4 door,Petrol,8,Sedan,5 Seater,Left Hand,American Specs,19,449.5,4000.0,5263.1578947368425,10+,17000.0
Lexus,LS-Series,450000,Excellence,4 door,Petrol,8,Sedan,,Left Hand,Canadian Specs,33,249.5,,13636.363636363636,10+,9999.0
Lexus,RX-Series,184000,Full Option,4 door,Petrol,6,SUV,5 Seater,Left Hand,American Specs,7,449.5,3249.5,26285.714285714286,7-10,94000.0
Lexus,IS-Series,345000,IS 250 Standard,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,12,349.5,3249.5,28750.0,10+,36990.0
Lexus,IS-Series,200000,350,4 door,Petrol,6,Sedan,4 Seater,Left Hand,GCC Specs,12,349.5,3749.5,16666.666666666668,10+,42000.0
Lexus,LX-Series,450,LX 600 Prestige,5+ doors,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,2,349.5,3249.5,225.0,2-3,458000.0
Lexus,RX-Series,221800,RX 350 Full Option,5+ doors,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,15,249.5,3249.5,14786.666666666666,10+,30000.0
Lexus,LX-Series,297000,LX 570 Base,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,16,449.5,4000.0,18562.5,10+,62000.0
Lexus,RX-Series,110000,RX 350 Full Option,4 door,Petrol,6,SUV,5 Seater,Left Hand,American Specs,14,349.5,3249.5,7857.142857142857,10+,33500.0
Lexus,RX-Series,16478,RX 350h Platinum,5+ doors,Hybrid,4,SUV,4 Seater,Left Hand,American Specs,3,149.5,249.5,5492.666666666667,2-3,145000.0
Lexus,LS-Series,257800,Full Ultra,4 door,Petrol,8,Sedan,5 Seater,Left Hand,Japanese Specs,20,449.5,4000.0,12890.0,10+,28400.0
Lexus,LX-Series,74000,LX 570 Signature,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,7,349.5,4000.0,10571.42857142857,7-10,219000.0
Lexus,IS-Series,250000,300,4 door,Petrol,4,Sedan,4 Seater,Left Hand,GCC Specs,17,449.5,2749.5,14705.882352941177,10+,21000.0
Lexus,GX 460,179000,Premier,5+ doors,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,12,449.5,4000.0,14916.666666666666,10+,79500.0
Lexus,GX 550,720,Luxury Plus,4 door,Petrol,6,SUV,5 Seater,Left Hand,American Specs,1,449.5,3249.5,720.0,0-1,410000.0
Lexus,IS-Series,120800,IS 250 Prestige,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,11,249.5,,10981.818181818182,10+,58000.0
Lexus,RX-Series,130000,RX 350 Prestige,5+ doors,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,9,249.5,3749.5,14444.444444444443,7-10,95000.0
Lexus,LX-Series,200000,LX 470,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,23,449.5,4000.0,8695.652173913044,10+,35000.0
Lexus,GX 460,39996,Premier,5+ doors,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,3,349.5,4000.0,13332.0,2-3,194000.0
Lexus,IS-Series,186680,IS 250 F Sport,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,11,249.5,2749.5,16970.909090909092,10+,56000.0
Lexus,ES-Series,139000,ES 250,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,8,249.5,,17375.0,7-10,85000.0
Lexus,LS-Series,279000,Other,4 door,Petrol,8,Sedan,5 Seater,Left Hand,Korean Specs,19,49.5,249.5,14684.21052631579,10+,26000.0
Lexus,GX 460,50500,Premier,5+ doors,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,3,349.5,4000.0,16833.333333333332,2-3,188000.0
Lexus,LS-Series,800000,3/4 Ultra,4 door,Petrol,8,Sedan,4 Seater,Left Hand,Japanese Specs,22,249.5,4000.0,36363.63636363636,10+,18000.0
Lexus,RX-Series,330000,RX 350 Full Option,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,13,249.5,3249.5,25384.615384615383,10+,44000.0
Lexus,GS-Series,105000,Full Option,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,9,349.5,1749.5,11666.666666666666,7-10,79000.0
Lexus,ES-Series,46000,ES 350 F SPORT,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,5,349.5,3249.5,9200.0,4-6,105000.0
Lexus,IS-Series,131000,200t,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,9,249.5,2249.5,14555.555555555557,7-10,40000.0
Lexus,GX 460,299000,Platinum,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,12,249.5,4000.0,24916.666666666668,10+,67000.0
Lexus,LX-Series,146000,LX 570 Base,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,12,349.5,4000.0,12166.666666666666,10+,165000.0
Lexus,IS-Series,287309,IS 250 F Sport,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,12,249.5,2249.5,23942.416666666668,10+,35000.0
Lexus,GS-Series,132000,Platinum,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,9,249.5,2749.5,14666.666666666666,7-10,55000.0
Lexus,NX-Series,21000,NX 350H,4 door,Hybrid,4,SUV,6 Seater,Left Hand,GCC Specs,1,249.5,2749.5,21000.0,0-1,205000.0
Lexus,ES-Series,190346,ES 350,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,18,149.5,3249.5,10574.777777777776,10+,14500.0
Lexus,IS-Series,151000,IS 250 F Sport,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,11,249.5,2249.5,13727.272727272728,10+,49000.0
Lexus,RC F,10500,Sport,2 door,Petrol,6,Coupe,4 Seater,Left Hand,American Specs,4,349.5,3749.5,2625.0,4-6,88500.0
Lexus,IS-Series,52000,300,4 door,Petrol,4,Sedan,4 Seater,Left Hand,GCC Specs,3,249.5,2249.5,17333.333333333332,2-3,129000.0
Lexus,RX-Series,147000,Full Option,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,12,249.5,3249.5,12250.0,10+,72000.0
Lexus,GS-Series,96000,Full Option,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,10,349.5,3749.5,9600.0,7-10,65000.0
Lexus,LX-Series,140000,LX 570 Black Edition,4 door,Petrol,8,SUV,7 Seater,Left Hand,American Specs,15,549.5,4000.0,9333.333333333334,10+,135000.0
Lexus,IS-Series,255000,IS 250 F Sport,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,13,249.5,2249.5,19615.384615384617,10+,23000.0
Lexus,IS-Series,9320,350 F Sport Platinum,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,2,349.5,3749.5,4660.0,2-3,138000.0
Lexus,NX-Series,246000,NX 200t Platinum,4 door,Petrol,4,Crossover,5 Seater,Left Hand,GCC Specs,11,249.5,2249.5,22363.636363636364,10+,68000.0
Lexus,IS-Series,182000,Platinum,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,11,249.5,2249.5,16545.454545454544,10+,37000.0
Lexus,LX-Series,0,LX 700h Signature,5+ doors,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,1,449.5,4000.0,0.0,0-1,539999.0
Lexus,GS-Series,63000,F-sport,4 door,Petrol,6,Sedan,5 Seater,Left Hand,Canadian Specs,11,249.5,3249.5,5727.272727272727,10+,55000.0
Lexus,ES HYBRID,105000,ES 300h,4 door,Hybrid,4,Sedan,5 Seater,Left Hand,GCC Specs,3,249.5,2249.5,35000.0,2-3,120000.0
Lexus,LX-Series,85000,LX 570 Base,5+ doors,Petrol,8,SUV,8 Seater,Left Hand,GCC Specs,10,349.5,4000.0,8500.0,7-10,165000.0
Lexus,IS-Series,240000,300 F Sport,4 door,Petrol,6,Sedan,5 Seater,Left Hand,Canadian Specs,10,249.5,3249.5,24000.0,7-10,48000.0
Lexus,GS-Series,383643,TOP,4 door,Petrol,8,Sedan,,Left Hand,GCC Specs,16,49.5,,23977.6875,10+,18500.0
Lexus,ES-Series,130000,ES 350 Luxury,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,18,249.5,3749.5,7222.222222222223,10+,20000.0
Lexus,ES-Series,99000,Premier,5+ doors,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,13,349.5,2249.5,7615.384615384615,10+,49000.0
Lexus,IS-Series,250000,IS 250 Full Option,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,14,449.5,2249.5,17857.14285714286,10+,21000.0
Lexus,LX-Series,0,LX 700h Signature,4 door,Hybrid,6,SUV,7 Seater,Left Hand,GCC Specs,0,349.5,3749.5,0.0,0-1,510000.0
Lexus,IS-Series,16000,F Sport,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,4,349.5,3249.5,4000.0,4-6,135000.0
Lexus,RX-Series,225000,RX 350 Premier,5+ doors,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,18,349.5,2749.5,12500.0,10+,25000.0
Lexus,RX-Series,117800,RX 350 Standard,4 door,Petrol,6,SUV,5 Seater,Left Hand,American Specs,8,349.5,3249.5,14725.0,7-10,62000.0
Lexus,UX-Series,69000,UX 250,5+ doors,Hybrid,4,SUV,5 Seater,Left Hand,American Specs,4,149.5,1749.5,17250.0,4-6,77000.0
Lexus,LX-Series,28000,LX 600 Signature,5+ doors,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,3,449.5,3749.5,9333.333333333334,2-3,425000.0
Lexus,RX-Series,49000,F Sport,4 door,Petrol,4,SUV,5 Seater,Left Hand,Other,2,249.5,2249.5,24500.0,2-3,190000.0
Lexus,TX,3250,350,4 door,Petrol,4,SUV,7 Seater,Left Hand,Other,2,249.5,2249.5,1625.0,2-3,220000.0
Lexus,GX 460,203000,Prestige,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,5,249.5,4000.0,40600.0,4-6,147000.0
Lexus,TX,11700,350,4 door,Petrol,4,SUV,7 Seater,Left Hand,Other,2,249.5,2249.5,5850.0,2-3,215000.0
Lexus,TX,26000,350,4 door,Petrol,4,SUV,7 Seater,Left Hand,Other,2,249.5,2249.5,13000.0,2-3,225000.0
Lexus,LS-Series,222000,1/2 Ultra,4 door,Petrol,8,Sedan,5 Seater,Left Hand,American Specs,21,249.5,4000.0,10571.42857142857,10+,27999.0
Lexus,SC-Series,130800,SC 430,2 door,Petrol,8,Hard Top Convertible,4 Seater,Left Hand,American Specs,24,249.5,4000.0,5450.0,10+,28000.0
Lexus,IS-Series,281571,IS 250 F Sport,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,19,249.5,2249.5,14819.526315789471,10+,24000.0
Lexus,ES-Series,136000,ES 350,4 door,Petrol,6,Sedan,5 Seater,Left Hand,Korean Specs,18,449.5,3249.5,7555.555555555556,10+,23500.0
Lexus,IS-Series,180000,IS 250 F Sport,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,11,349.5,2249.5,16363.636363636364,10+,44000.0
Lexus,GS-Series,323000,Exclusive,5+ doors,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,13,449.5,749.5,24846.153846153848,10+,28000.0
Lexus,LS-Series,209000,Full Option (long),4 door,Petrol,8,Sedan,5 Seater,Left Hand,GCC Specs,14,449.5,3749.5,14928.57142857143,10+,30000.0
Lexus,LS-Series,300000,1/2 Ultra,4 door,Petrol,8,Sedan,5 Seater,Left Hand,American Specs,22,249.5,4000.0,13636.363636363636,10+,22000.0
Lexus,LS-Series,398000,1/2 Ultra,4 door,Petrol,8,Sedan,5 Seater,Left Hand,American Specs,24,549.5,4000.0,16583.333333333332,10+,15000.0
Lexus,GS-Series,127000,Full Option,4 door,Petrol,4,Sedan,5 Seater,Left Hand,Other,10,249.5,1749.5,12700.0,7-10,37000.0
Lexus,RX-Series,40000,RX 350 F Sport,4 door,Petrol,6,SUV,5 Seater,Left Hand,Canadian Specs,4,249.5,3249.5,10000.0,4-6,120000.0
Lexus,GS-Series,55700,F-sport,5+ doors,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,7,349.5,3249.5,7957.142857142857,7-10,103000.0
Lexus,LX-Series,201000,LX 570 Sport S+,4 door,Petrol,8,SUV,8 Seater,Left Hand,GCC Specs,8,649.5,3749.5,25125.0,7-10,199000.0
Lexus,ES-Series,20818,ES 350 F SPORT,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,3,349.5,3249.5,6939.333333333333,2-3,171799.0
Lexus,LX-Series,125000,LX 570 Signature,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,8,449.5,4000.0,15625.0,7-10,225000.0
Lexus,IS-Series,176000,350 F Sport,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,11,349.5,3749.5,16000.0,10+,49000.0
Lexus,GX 460,69000,Premium,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,5,349.5,4000.0,13800.0,4-6,165000.0
Lexus,IS-Series,95000,300 F Sport,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,7,349.5,3249.5,13571.42857142857,7-10,53000.0
Lexus,LS-Series,241000,Full Option (long),4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,25,249.5,4000.0,9640.0,10+,12000.0
Lexus,LS-Series,140979,Full Ultra,5+ doors,Petrol,8,Sedan,5 Seater,Left Hand,Japanese Specs,20,449.5,4000.0,7048.95,10+,29000.0
Lexus,LS-Series,52628,Platinum LWB,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,5,449.5,3249.5,10525.6,4-6,308000.0
Lexus,NX-Series,9000,Other,4 door,Petrol,4,SUV,5 Seater,Left Hand,American Specs,1,249.5,1749.5,9000.0,0-1,109999.0
Lexus,LX-Series,53000,LX 600 Signature,5+ doors,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,3,449.5,4000.0,17666.666666666668,2-3,439888.0
Lexus,IS-Series,40000,350 F Sport,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,4,449.5,3749.5,10000.0,4-6,120000.0
Lexus,ES-Series,69000,Premier,4 door,Hybrid,4,Sedan,5 Seater,Left Hand,GCC Specs,3,249.5,2249.5,23000.0,2-3,105000.0
Lexus,RC,108000,350 F Sport Platinum,2 door,Petrol,6,Coupe,4 Seater,Left Hand,GCC Specs,11,449.5,3749.5,9818.181818181818,10+,66500.0
Lexus,LX-Series,58513,LX 600 F Sport,5+ doors,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,3,449.5,3749.5,19504.33333333333,2-3,435000.0
Lexus,RC F,71200,Platinum,2 door,Petrol,8,Coupe,4 Seater,Left Hand,GCC Specs,11,449.5,4000.0,6472.727272727273,10+,125000.0
Lexus,LX-Series,71000,LX 600 Signature,5+ doors,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,3,449.5,3749.5,23666.666666666668,2-3,420000.0
Lexus,ES-Series,450000,ES 350 Luxury,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,18,349.5,3249.5,25000.0,10+,14000.0
Lexus,NX-Series,377,NX 350H,4 door,Hybrid,4,SUV,5 Seater,Left Hand,GCC Specs,1,249.5,2749.5,377.0,0-1,168000.0
Lexus,LX-Series,84000,LX 600 F Sport,5+ doors,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,3,449.5,3749.5,28000.0,2-3,399000.0
Lexus,GS-Series,163000,Full Option,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,12,249.5,2749.5,13583.333333333334,10+,43000.0
Lexus,ES-Series,95000,Platinum,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,10,249.5,3749.5,9500.0,7-10,52000.0
Lexus,LX-Series,0,LX 600 VIP,5+ doors,Petrol,6,SUV,4 Seater,Left Hand,GCC Specs,1,449.5,3749.5,0.0,0-1,620000.0
Lexus,LX-Series,71000,LX 600 Signature,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,2,349.5,4000.0,35500.0,2-3,429000.0
Lexus,RX-Series,380000,Other,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,13,249.5,2749.5,29230.76923076923,10+,38000.0
Lexus,NX-Series,0,NX 350,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,1,249.5,2249.5,0.0,0-1,184000.0
Lexus,RX-Series,148000,Platinum,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,12,349.5,3749.5,12333.333333333334,10+,55000.0
Lexus,ES-Series,350000,ES 350,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,19,249.5,3249.5,18421.052631578947,10+,12500.0
Lexus,LS-Series,310000,3/4 Ultra,4 door,Petrol,8,Sedan,5 Seater,Left Hand,American Specs,22,449.5,4000.0,14090.90909090909,10+,20000.0
Lexus,IS-Series,200000,IS 250 Standard,4 door,Petrol,6,Sedan,4 Seater,Left Hand,American Specs,16,249.5,2749.5,12500.0,10+,25000.0
Lexus,IS-Series,166666,IS 250 Premier,4 door,Petrol,4,Sedan,4 Seater,Left Hand,American Specs,11,249.5,2749.5,15151.454545454546,10+,34000.0
Lexus,LX-Series,217000,LX 570 Signature,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,17,349.5,4000.0,12764.70588235294,10+,68000.0
Lexus,NX-Series,72000,NX 200t,4 door,Petrol,4,SUV,5 Seater,Left Hand,American Specs,9,249.5,2249.5,8000.0,7-10,60000.0
Lexus,IS-Series,137000,350 F Sport,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,11,249.5,3249.5,12454.545454545454,10+,37000.0
Lexus,RX-Series,165000,RX 350 Platinum,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,11,249.5,3249.5,15000.0,10+,53000.0
Lexus,LX-Series,25000,LX 570 Premier,4 door,Petrol,8,SUV,6 Seater,Left Hand,GCC Specs,10,349.5,4000.0,2500.0,7-10,249000.0
Lexus,LS-Series,284853,1/2 Ultra,4 door,Petrol,8,Sedan,5 Seater,Left Hand,American Specs,19,349.5,4000.0,14992.263157894737,10+,15000.0
Lexus,LX-Series,215000,LX 570 Signature,5+ doors,Petrol,8,SUV,8 Seater,Left Hand,GCC Specs,16,549.5,749.5,13437.5,10+,80000.0
Lexus,LX-Series,194000,LX 570 Signature,5+ doors,Petrol,8,SUV,8 Seater,Left Hand,GCC Specs,10,549.5,749.5,19400.0,7-10,199000.0
Lexus,GX 460,35000,Premier,5+ doors,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,3,449.5,4000.0,11666.666666666666,2-3,217999.0
Lexus,GX 460,118520,Premier,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,7,249.5,4000.0,16931.428571428572,7-10,134999.0
Lexus,IS-Series,79900,300 F Sport,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,8,249.5,3249.5,9987.5,7-10,57000.0
Lexus,LX-Series,71000,LX 600 Signature,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,2,449.5,3749.5,35500.0,2-3,429000.0
Lexus,LX-Series,33634,LX 600 F Sport,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,3,449.5,3749.5,11211.333333333334,2-3,449000.0
Lexus,GS-Series,210000,Exclusive,4 door,Petrol,8,Sedan,4 Seater,Left Hand,Japanese Specs,18,449.5,749.5,11666.666666666666,10+,14500.0
Lexus,LS-Series,371000,1/2 Ultra,4 door,Petrol,8,Sedan,5 Seater,Left Hand,American Specs,21,449.5,4000.0,17666.666666666668,10+,20000.0
Lexus,RX-Series,199000,F Sport,5+ doors,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,9,349.5,3249.5,22111.11111111111,7-10,84500.0
Lexus,NX-Series,223000,NX 200t Platinum,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,11,249.5,2249.5,20272.727272727272,10+,60000.0
Lexus,GS-Series,156000,Full Option,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,15,149.5,3249.5,10400.0,10+,19999.0
Lexus,GS-Series,89000,F-sport,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,9,349.5,3749.5,9888.888888888889,7-10,70000.0
Lexus,LS-Series,173000,Prestige LWB,4 door,Petrol,4,Sedan,,Left Hand,Japanese Specs,11,349.5,,15727.272727272728,10+,68000.0
Lexus,LS-Series,114000,Platinum LWB,4 door,Petrol,4,Sedan,5 Seater,Left Hand,Japanese Specs,10,349.5,3249.5,11400.0,7-10,77000.0
Lexus,IS-Series,165000,300 Platinum,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,9,249.5,2249.5,18333.33333333333,7-10,36000.0
Lexus,RC,51000,350 F Sport,2 door,Petrol,6,Coupe,4 Seater,Left Hand,American Specs,7,349.5,3249.5,7285.714285714285,7-10,90000.0
Lexus,IS-Series,46800,350 F Sport,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,5,349.5,3749.5,9360.0,4-6,119000.0
Lexus,GX 460,101000,Premier,5+ doors,Petrol,8,SUV,6 Seater,Left Hand,GCC Specs,9,349.5,4000.0,11222.222222222224,7-10,110000.0
Lexus,RX-Series,40500,RX 350 Full Option,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,4,349.5,3249.5,10125.0,4-6,180000.0
Lexus,RX-Series,153000,TOP,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,14,,,10928.57142857143,10+,37000.0
Lexus,LX-Series,115892,LX 570 Base,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,6,349.5,4000.0,19315.33333333333,4-6,275000.0
Lexus,IS-Series,188000,IS 250 Standard,4 door,Petrol,6,Sedan,4 Seater,Left Hand,American Specs,14,249.5,2249.5,13428.57142857143,10+,20000.0
Lexus,ES-Series,223000,ES 350,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,13,249.5,3249.5,17153.846153846152,10+,33999.0
Lexus,LX-Series,72366,Full Option,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,17,349.5,4000.0,4256.823529411765,10+,79000.0
Lexus,RX-Series,150000,RX 350 Full Option,5+ doors,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,11,249.5,3249.5,13636.363636363636,10+,61500.0
Lexus,RC F,167000,F,2 door,Petrol,4,Coupe,4 Seater,Left Hand,American Specs,9,249.5,2249.5,18555.555555555555,7-10,60000.0
Lexus,IS-Series,41966,300,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,3,249.5,2249.5,13988.666666666666,2-3,137000.0
Lexus,IS-Series,175500,IS 250 Full Option,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,18,449.5,2249.5,9750.0,10+,16500.0
Lexus,LS-Series,110000,Full Ultra,4 door,Petrol,8,Sedan,5 Seater,Left Hand,Japanese Specs,13,449.5,4000.0,8461.538461538461,10+,55000.0
Lexus,RX-Series,200000,F Sport,4 door,Petrol,6,Crossover,5 Seater,Left Hand,American Specs,9,349.5,3249.5,22222.222222222223,7-10,80000.0
Lexus,LX-Series,160000,LX 570 Signature,4 door,Petrol,8,SUV,8 Seater,Left Hand,GCC Specs,15,449.5,4000.0,10666.666666666666,10+,80000.0
Lexus,ES-Series,201000,ES 350 Luxury,4 door,Petrol,6,Sedan,5 Seater,Left Hand,Japanese Specs,19,249.5,3249.5,10578.947368421052,10+,12000.0
Lexus,IS-Series,198000,200t,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,10,249.5,2249.5,19800.0,7-10,37000.0
Lexus,LX-Series,230000,LX 570 Base,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,16,349.5,4000.0,14375.0,10+,72000.0
Lexus,LS-Series,320000,Full Ultra,4 door,Petrol,8,Sedan,5 Seater,Left Hand,GCC Specs,21,249.5,4000.0,15238.09523809524,10+,21000.0
Lexus,ES-Series,155000,ES 350,4 door,Petrol,6,Sedan,4 Seater,Left Hand,American Specs,10,349.5,3249.5,15500.0,7-10,47499.0
Lexus,RX-Series,99000,RX 350 Full Option,4 door,Petrol,6,SUV,4 Seater,Left Hand,American Specs,9,349.5,3249.5,11000.0,7-10,81999.0
